run_i,run_j,n_genes_i,n_genes_j,n_intersection,n_union,jaccard
17,24,173,160,148,185,0.8
17,25,173,174,167,180,0.9277777777777778
17,26,173,161,155,179,0.8659217877094972
17,27,173,164,160,177,0.903954802259887
17,28,173,164,157,180,0.8722222222222222
17,29,173,167,157,183,0.8579234972677595
17,30,173,165,156,182,0.8571428571428571
17,31,173,161,149,185,0.8054054054054054
17,32,173,156,152,177,0.8587570621468926
17,33,173,179,166,186,0.8924731182795699
17,34,173,161,150,184,0.8152173913043478
17,35,173,171,163,181,0.9005524861878453
17,36,173,179,165,187,0.8823529411764706
17,37,173,159,155,177,0.8757062146892656
17,38,173,158,158,173,0.9132947976878613
17,39,173,170,160,183,0.8743169398907104
17,40,173,166,160,179,0.8938547486033519
17,41,173,170,164,179,0.9162011173184358
17,42,173,164,153,184,0.8315217391304348
17,43,173,163,161,175,0.92
17,44,173,157,146,184,0.7934782608695652
17,45,173,167,159,181,0.8784530386740331
17,46,173,168,164,177,0.9265536723163842
17,47,173,175,161,187,0.8609625668449198
17,48,173,174,168,179,0.9385474860335196
17,49,173,161,155,179,0.8659217877094972
17,50,173,169,161,181,0.8895027624309392
18,19,169,165,155,179,0.8659217877094972
18,20,169,167,153,183,0.8360655737704918
18,21,169,168,157,180,0.8722222222222222
18,22,169,156,152,173,0.8786127167630058
18,23,169,173,159,183,0.8688524590163934
18,24,169,160,148,181,0.8176795580110497
18,25,169,174,164,179,0.9162011173184358
18,26,169,161,147,183,0.8032786885245902
18,27,169,164,155,178,0.8707865168539326
18,28,169,164,155,178,0.8707865168539326
18,29,169,167,153,183,0.8360655737704918
18,30,169,165,152,182,0.8351648351648352
18,31,169,161,151,179,0.8435754189944135
18,32,169,156,149,176,0.8465909090909091
18,33,169,179,162,186,0.8709677419354839
18,34,169,161,153,177,0.864406779661017
18,35,169,171,160,180,0.8888888888888888
18,36,169,179,164,184,0.8913043478260869
18,37,169,159,153,175,0.8742857142857143
18,38,169,158,154,173,0.8901734104046243
18,39,169,170,162,177,0.9152542372881356
18,40,169,166,159,176,0.9034090909090909
18,41,169,170,161,178,0.9044943820224719
18,42,169,164,153,180,0.85
18,43,169,163,156,176,0.8863636363636364
18,44,169,157,151,175,0.8628571428571429
18,45,169,167,158,178,0.8876404494382022
18,46,169,168,160,177,0.903954802259887
18,47,169,175,164,180,0.9111111111111111
18,48,169,174,163,180,0.9055555555555556
18,49,169,161,151,179,0.8435754189944135
18,50,169,169,158,180,0.8777777777777778
19,20,165,167,158,174,0.9080459770114943
19,21,165,168,159,174,0.9137931034482759
19,22,165,156,148,173,0.8554913294797688
19,23,165,173,155,183,0.8469945355191257
19,24,165,160,145,180,0.8055555555555556
19,25,165,174,161,178,0.9044943820224719
19,26,165,161,148,178,0.8314606741573034
19,27,165,164,153,176,0.8693181818181818
19,28,165,164,155,174,0.8908045977011494
19,29,165,167,150,182,0.8241758241758241
19,30,165,165,150,180,0.8333333333333334
19,31,165,161,148,178,0.8314606741573034
19,32,165,156,147,174,0.8448275862068966
19,33,165,179,158,186,0.8494623655913979
19,34,165,161,148,178,0.8314606741573034
19,35,165,171,158,178,0.8876404494382022
19,36,165,179,158,186,0.8494623655913979
19,37,165,159,148,176,0.8409090909090909
19,38,165,158,147,176,0.8352272727272727
19,39,165,170,154,181,0.850828729281768
19,40,165,166,154,177,0.8700564971751412
19,41,165,170,160,175,0.9142857142857143
19,42,165,164,150,179,0.8379888268156425
19,43,165,163,154,174,0.8850574712643678
19,44,165,157,146,176,0.8295454545454546
19,45,165,167,157,175,0.8971428571428571
19,46,165,168,156,177,0.8813559322033898
19,47,165,175,155,185,0.8378378378378378
19,48,165,174,159,180,0.8833333333333333
19,49,165,161,146,180,0.8111111111111111
19,50,165,169,153,181,0.8453038674033149
20,21,167,168,158,177,0.8926553672316384
20,22,167,156,150,173,0.8670520231213873
20,23,167,173,158,182,0.8681318681318682
20,24,167,160,142,185,0.7675675675675676
20,25,167,174,160,181,0.8839779005524862
20,26,167,161,149,179,0.8324022346368715
20,27,167,164,155,176,0.8806818181818182
20,28,167,164,153,178,0.8595505617977528
20,29,167,167,154,180,0.8555555555555555
20,30,167,165,151,181,0.8342541436464088
20,31,167,161,149,179,0.8324022346368715
20,32,167,156,145,178,0.8146067415730337
20,33,167,179,163,183,0.8907103825136612
20,34,167,161,148,180,0.8222222222222222
20,35,167,171,156,182,0.8571428571428571
20,36,167,179,161,185,0.8702702702702703
20,37,167,159,146,180,0.8111111111111111
20,38,167,158,148,177,0.8361581920903954
20,39,167,170,151,186,0.8118279569892473
20,40,167,166,153,180,0.85
20,41,167,170,159,178,0.8932584269662921
20,42,167,164,152,179,0.8491620111731844
20,43,167,163,154,176,0.875
20,44,167,157,145,179,0.8100558659217877
20,45,167,167,158,176,0.8977272727272727
20,46,167,168,157,178,0.8820224719101124
20,47,167,175,156,186,0.8387096774193549
20,48,167,174,159,182,0.8736263736263736
20,49,167,161,147,181,0.8121546961325967
20,50,167,169,154,182,0.8461538461538461
21,22,168,156,152,172,0.8837209302325582
21,23,168,173,162,179,0.9050279329608939
21,24,168,160,150,178,0.8426966292134831
21,25,168,174,164,178,0.9213483146067416
21,26,168,161,147,182,0.8076923076923077
21,27,168,164,160,172,0.9302325581395349
21,28,168,164,157,175,0.8971428571428571
21,29,168,167,153,182,0.8406593406593407
21,30,168,165,151,182,0.8296703296703297
21,31,168,161,154,175,0.88
21,32,168,156,152,172,0.8837209302325582
21,33,168,179,158,189,0.8359788359788359
21,34,168,161,154,175,0.88
21,35,168,171,159,180,0.8833333333333333
21,36,168,179,161,186,0.8655913978494624
21,37,168,159,152,175,0.8685714285714285
21,38,168,158,148,178,0.8314606741573034
21,39,168,170,154,184,0.8369565217391305
21,40,168,166,157,177,0.8870056497175142
21,41,168,170,162,176,0.9204545454545454
21,42,168,164,153,179,0.8547486033519553
21,43,168,163,154,177,0.8700564971751412
21,44,168,157,148,177,0.8361581920903954
21,45,168,167,156,179,0.8715083798882681
21,46,168,168,157,179,0.8770949720670391
21,47,168,175,162,181,0.8950276243093923
21,48,168,174,162,180,0.9
21,49,168,161,148,181,0.8176795580110497
21,50,168,169,158,179,0.88268156424581
22,23,156,173,155,174,0.8908045977011494
22,24,156,160,139,177,0.7853107344632768
22,25,156,174,154,176,0.875
22,26,156,161,147,170,0.8647058823529412
22,27,156,164,154,166,0.927710843373494
22,28,156,164,147,173,0.8497109826589595
22,29,156,167,150,173,0.8670520231213873
22,30,156,165,143,178,0.8033707865168539
22,31,156,161,145,172,0.8430232558139535
22,32,156,156,146,166,0.8795180722891566
22,33,156,179,152,183,0.8306010928961749
22,34,156,161,144,173,0.8323699421965318
22,35,156,171,153,174,0.8793103448275862
22,36,156,179,151,184,0.8206521739130435
22,37,156,159,145,170,0.8529411764705882
22,38,156,158,150,164,0.9146341463414634
22,39,156,170,153,173,0.884393063583815
22,40,156,166,150,172,0.872093023255814
22,41,156,170,155,171,0.9064327485380117
22,42,156,164,149,171,0.8713450292397661
22,43,156,163,149,170,0.8764705882352941
22,44,156,157,144,169,0.8520710059171598
22,45,156,167,149,174,0.8563218390804598
22,46,156,168,153,171,0.8947368421052632
22,47,156,175,154,177,0.8700564971751412
22,48,156,174,155,175,0.8857142857142857
22,49,156,161,146,171,0.8538011695906432
22,50,156,169,150,175,0.8571428571428571
23,24,173,160,147,186,0.7903225806451613
23,25,173,174,161,186,0.8655913978494624
23,26,173,161,150,184,0.8152173913043478
23,27,173,164,161,176,0.9147727272727273
23,28,173,164,160,177,0.903954802259887
23,29,173,167,155,185,0.8378378378378378
23,30,173,165,156,182,0.8571428571428571
23,31,173,161,154,180,0.8555555555555555
23,32,173,156,153,176,0.8693181818181818
23,33,173,179,166,186,0.8924731182795699
23,34,173,161,151,183,0.825136612021858
23,35,173,171,161,183,0.8797814207650273
23,36,173,179,165,187,0.8823529411764706
23,37,173,159,151,181,0.8342541436464088
23,38,173,158,150,181,0.8287292817679558
23,39,173,170,158,185,0.8540540540540541
23,40,173,166,161,178,0.9044943820224719
23,41,173,170,161,182,0.8846153846153846
23,42,173,164,153,184,0.8315217391304348
23,43,173,163,156,180,0.8666666666666667
23,44,173,157,150,180,0.8333333333333334
23,45,173,167,160,180,0.8888888888888888
23,46,173,168,162,179,0.9050279329608939
23,47,173,175,163,185,0.8810810810810811
23,48,173,174,162,185,0.8756756756756757
23,49,173,161,151,183,0.825136612021858
23,50,173,169,160,182,0.8791208791208791
24,25,160,174,148,186,0.7956989247311828
24,26,160,161,138,183,0.7540983606557377
24,27,160,164,142,182,0.7802197802197802
24,28,160,164,144,180,0.8
24,29,160,167,144,183,0.7868852459016393
24,30,160,165,138,187,0.7379679144385026
24,31,160,161,149,172,0.8662790697674418
24,32,160,156,136,180,0.7555555555555555
24,33,160,179,146,193,0.7564766839378239
24,34,160,161,143,178,0.8033707865168539
24,35,160,171,149,182,0.8186813186813187
24,36,160,179,146,193,0.7564766839378239
24,37,160,159,139,180,0.7722222222222223
24,38,160,158,144,174,0.8275862068965517
24,39,160,170,148,182,0.8131868131868132
24,40,160,166,144,182,0.7912087912087912
24,41,160,170,146,184,0.7934782608695652
24,42,160,164,146,178,0.8202247191011236
24,43,160,163,142,181,0.7845303867403315
24,44,160,157,135,182,0.7417582417582418
24,45,160,167,146,181,0.8066298342541437
24,46,160,168,147,181,0.8121546961325967
24,47,160,175,154,181,0.850828729281768
24,48,160,174,147,187,0.786096256684492
24,49,160,161,141,180,0.7833333333333333
24,50,160,169,144,185,0.7783783783783784
25,26,174,161,153,182,0.8406593406593407
25,27,174,164,163,175,0.9314285714285714
25,28,174,164,156,182,0.8571428571428571
25,29,174,167,158,183,0.8633879781420765
25,30,174,165,157,182,0.8626373626373627
25,31,174,161,152,183,0.8306010928961749
25,32,174,156,155,175,0.8857142857142857
25,33,174,179,167,186,0.8978494623655914
25,34,174,161,154,181,0.850828729281768
25,35,174,171,166,179,0.9273743016759777
25,36,174,179,166,187,0.8877005347593583
25,37,174,159,156,177,0.8813559322033898
25,38,174,158,155,177,0.8757062146892656
25,39,174,170,161,183,0.8797814207650273
25,40,174,166,161,179,0.8994413407821229
25,41,174,170,167,177,0.943502824858757
25,42,174,164,157,181,0.8674033149171271
25,43,174,163,161,176,0.9147727272727273
25,44,174,157,151,180,0.8388888888888889
25,45,174,167,158,183,0.8633879781420765
25,46,174,168,161,181,0.8895027624309392
25,47,174,175,165,184,0.8967391304347826
25,48,174,174,169,179,0.9441340782122905
25,49,174,161,154,181,0.850828729281768
25,50,174,169,163,180,0.9055555555555556
26,27,161,164,149,176,0.8465909090909091
26,28,161,164,146,179,0.8156424581005587
26,29,161,167,151,177,0.8531073446327684
26,30,161,165,146,180,0.8111111111111111
26,31,161,161,139,183,0.7595628415300546
26,32,161,156,144,173,0.8323699421965318
26,33,161,179,152,188,0.8085106382978723
26,34,161,161,139,183,0.7595628415300546
26,35,161,171,153,179,0.8547486033519553
26,36,161,179,150,190,0.7894736842105263
26,37,161,159,144,176,0.8181818181818182
26,38,161,158,148,171,0.8654970760233918
26,39,161,170,149,182,0.8186813186813187
26,40,161,166,147,180,0.8166666666666667
26,41,161,170,153,178,0.8595505617977528
26,42,161,164,146,179,0.8156424581005587
26,43,161,163,149,175,0.8514285714285714
26,44,161,157,140,178,0.7865168539325843
26,45,161,167,147,181,0.8121546961325967
26,46,161,168,150,179,0.8379888268156425
26,47,161,175,146,190,0.7684210526315789
26,48,161,174,153,182,0.8406593406593407
26,49,161,161,145,177,0.8192090395480226
26,50,161,169,147,183,0.8032786885245902
27,28,164,164,153,175,0.8742857142857143
27,29,164,167,152,179,0.8491620111731844
27,30,164,165,152,177,0.8587570621468926
27,31,164,161,150,175,0.8571428571428571
27,32,164,156,153,167,0.9161676646706587
27,33,164,179,160,183,0.8743169398907104
27,34,164,161,146,179,0.8156424581005587
27,35,164,171,160,175,0.9142857142857143
27,36,164,179,159,184,0.8641304347826086
27,37,164,159,150,173,0.8670520231213873
27,38,164,158,149,173,0.861271676300578
27,39,164,170,153,181,0.8453038674033149
27,40,164,166,158,172,0.9186046511627907
27,41,164,170,162,172,0.9418604651162791
27,42,164,164,153,175,0.8742857142857143
27,43,164,163,154,173,0.8901734104046243
27,44,164,157,149,172,0.8662790697674418
27,45,164,167,152,179,0.8491620111731844
27,46,164,168,156,176,0.8863636363636364
27,47,164,175,159,180,0.8833333333333333
27,48,164,174,163,175,0.9314285714285714
27,49,164,161,145,180,0.8055555555555556
27,50,164,169,159,174,0.9137931034482759
28,29,164,167,147,184,0.7989130434782609
28,30,164,165,150,179,0.8379888268156425
28,31,164,161,148,177,0.8361581920903954
28,32,164,156,145,175,0.8285714285714286
28,33,164,179,157,186,0.8440860215053764
28,34,164,161,148,177,0.8361581920903954
28,35,164,171,156,179,0.8715083798882681
28,36,164,179,157,186,0.8440860215053764
28,37,164,159,147,176,0.8352272727272727
28,38,164,158,147,175,0.84
28,39,164,170,153,181,0.8453038674033149
28,40,164,166,154,176,0.875
28,41,164,170,158,176,0.8977272727272727
28,42,164,164,146,182,0.8021978021978022
28,43,164,163,152,175,0.8685714285714285
28,44,164,157,144,177,0.8135593220338984
28,45,164,167,156,175,0.8914285714285715
28,46,164,168,155,177,0.8757062146892656
28,47,164,175,154,185,0.8324324324324325
28,48,164,174,157,181,0.8674033149171271
28,49,164,161,146,179,0.8156424581005587
28,50,164,169,153,180,0.85
29,30,167,165,150,182,0.8241758241758241
29,31,167,161,150,178,0.8426966292134831
29,32,167,156,144,179,0.8044692737430168
29,33,167,179,156,190,0.8210526315789474
29,34,167,161,149,179,0.8324022346368715
29,35,167,171,156,182,0.8571428571428571
29,36,167,179,157,189,0.8306878306878307
29,37,167,159,142,184,0.7717391304347826
29,38,167,158,152,173,0.8786127167630058
29,39,167,170,157,180,0.8722222222222222
29,40,167,166,147,186,0.7903225806451613
29,41,167,170,157,180,0.8722222222222222
29,42,167,164,152,179,0.8491620111731844
29,43,167,163,150,180,0.8333333333333334
29,44,167,157,144,180,0.8
29,45,167,167,157,177,0.8870056497175142
29,46,167,168,159,176,0.9034090909090909
29,47,167,175,155,187,0.8288770053475936
29,48,167,174,155,186,0.8333333333333334
29,49,167,161,154,174,0.8850574712643678
29,50,167,169,149,187,0.7967914438502673
30,31,165,161,148,178,0.8314606741573034
30,32,165,156,147,174,0.8448275862068966
30,33,165,179,159,185,0.8594594594594595
30,34,165,161,146,180,0.8111111111111111
30,35,165,171,154,182,0.8461538461538461
30,36,165,179,159,185,0.8594594594594595
30,37,165,159,145,179,0.8100558659217877
30,38,165,158,143,180,0.7944444444444444
30,39,165,170,152,183,0.8306010928961749
30,40,165,166,150,181,0.8287292817679558
30,41,165,170,157,178,0.8820224719101124
30,42,165,164,149,180,0.8277777777777777
30,43,165,163,148,180,0.8222222222222222
30,44,165,157,148,174,0.8505747126436781
30,45,165,167,154,178,0.8651685393258427
30,46,165,168,154,179,0.8603351955307262
30,47,165,175,154,186,0.8279569892473119
30,48,165,174,154,185,0.8324324324324325
30,49,165,161,146,180,0.8111111111111111
30,50,165,169,153,181,0.8453038674033149
31,32,161,156,142,175,0.8114285714285714
31,33,161,179,153,187,0.8181818181818182
31,34,161,161,149,173,0.861271676300578
31,35,161,171,154,178,0.8651685393258427
31,36,161,179,153,187,0.8181818181818182
31,37,161,159,141,179,0.7877094972067039
31,38,161,158,144,175,0.8228571428571428
31,39,161,170,153,178,0.8595505617977528
31,40,161,166,149,178,0.8370786516853933
31,41,161,170,152,179,0.8491620111731844
31,42,161,164,152,173,0.8786127167630058
31,43,161,163,145,179,0.8100558659217877
31,44,161,157,145,173,0.838150289017341
31,45,161,167,155,173,0.8959537572254336
31,46,161,168,151,178,0.848314606741573
31,47,161,175,161,175,0.92
31,48,161,174,150,185,0.8108108108108109
31,49,161,161,142,180,0.7888888888888889
31,50,161,169,149,181,0.8232044198895028
32,33,156,179,150,185,0.8108108108108109
32,34,156,161,138,179,0.770949720670391
32,35,156,171,154,173,0.8901734104046243
32,36,156,179,151,184,0.8206521739130435
32,37,156,159,147,168,0.875
32,38,156,158,141,173,0.815028901734104
32,39,156,170,147,179,0.8212290502793296
32,40,156,166,149,173,0.861271676300578
32,41,156,170,154,172,0.8953488372093024
32,42,156,164,148,172,0.8604651162790697
32,43,156,163,149,170,0.8764705882352941
32,44,156,157,144,169,0.8520710059171598
32,45,156,167,146,177,0.8248587570621468
32,46,156,168,150,174,0.8620689655172413
32,47,156,175,151,180,0.8388888888888889
32,48,156,174,153,177,0.864406779661017
32,49,156,161,142,175,0.8114285714285714
32,50,156,169,149,176,0.8465909090909091
33,34,179,161,152,188,0.8085106382978723
33,35,179,171,164,186,0.8817204301075269
33,36,179,179,170,188,0.9042553191489362
33,37,179,159,152,186,0.8172043010752689
33,38,179,158,154,183,0.8415300546448088
33,39,179,170,162,187,0.8663101604278075
33,40,179,166,163,182,0.8956043956043956
33,41,179,170,164,185,0.8864864864864865
33,42,179,164,157,186,0.8440860215053764
33,43,179,163,160,182,0.8791208791208791
33,44,179,157,152,184,0.8260869565217391
33,45,179,167,160,186,0.8602150537634409
33,46,179,168,161,186,0.8655913978494624
33,47,179,175,164,190,0.8631578947368421
33,48,179,174,165,188,0.8776595744680851
33,49,179,161,153,187,0.8181818181818182
33,50,179,169,164,184,0.8913043478260869
34,35,161,171,147,185,0.7945945945945946
34,36,161,179,152,188,0.8085106382978723
34,37,161,159,141,179,0.7877094972067039
34,38,161,158,146,173,0.8439306358381503
34,39,161,170,155,176,0.8806818181818182
34,40,161,166,149,178,0.8370786516853933
34,41,161,170,150,181,0.8287292817679558
34,42,161,164,146,179,0.8156424581005587
34,43,161,163,145,179,0.8100558659217877
34,44,161,157,142,176,0.8068181818181818
34,45,161,167,153,175,0.8742857142857143
34,46,161,168,148,181,0.8176795580110497
34,47,161,175,156,180,0.8666666666666667
34,48,161,174,152,183,0.8306010928961749
34,49,161,161,146,176,0.8295454545454546
34,50,161,169,149,181,0.8232044198895028
35,36,171,179,163,187,0.8716577540106952
35,37,171,159,152,178,0.8539325842696629
35,38,171,158,153,176,0.8693181818181818
35,39,171,170,158,183,0.8633879781420765
35,40,171,166,157,180,0.8722222222222222
35,41,171,170,165,176,0.9375
35,42,171,164,158,177,0.8926553672316384
35,43,171,163,158,176,0.8977272727272727
35,44,171,157,149,179,0.8324022346368715
35,45,171,167,157,181,0.8674033149171271
35,46,171,168,162,177,0.9152542372881356
35,47,171,175,162,184,0.8804347826086957
35,48,171,174,163,182,0.8956043956043956
35,49,171,161,151,181,0.8342541436464088
35,50,171,169,156,184,0.8478260869565217
36,37,179,159,152,186,0.8172043010752689
36,38,179,158,152,185,0.8216216216216217
36,39,179,170,161,188,0.8563829787234043
36,40,179,166,160,185,0.8648648648648649
36,41,179,170,165,184,0.8967391304347826
36,42,179,164,157,186,0.8440860215053764
36,43,179,163,156,186,0.8387096774193549
36,44,179,157,152,184,0.8260869565217391
36,45,179,167,160,186,0.8602150537634409
36,46,179,168,162,185,0.8756756756756757
36,47,179,175,164,190,0.8631578947368421
36,48,179,174,167,186,0.8978494623655914
36,49,179,161,151,189,0.798941798941799
36,50,179,169,162,186,0.8709677419354839
37,38,159,158,144,173,0.8323699421965318
37,39,159,170,148,181,0.8176795580110497
37,40,159,166,152,173,0.8786127167630058
37,41,159,170,153,176,0.8693181818181818
37,42,159,164,146,177,0.8248587570621468
37,43,159,163,150,172,0.872093023255814
37,44,159,157,144,172,0.8372093023255814
37,45,159,167,145,181,0.8011049723756906
37,46,159,168,149,178,0.8370786516853933
37,47,159,175,153,181,0.8453038674033149
37,48,159,174,155,178,0.8707865168539326
37,49,159,161,146,174,0.8390804597701149
37,50,159,169,150,178,0.8426966292134831
38,39,158,170,158,170,0.9294117647058824
38,40,158,166,149,175,0.8514285714285714
38,41,158,170,154,174,0.8850574712643678
38,42,158,164,148,174,0.8505747126436781
38,43,158,163,152,169,0.8994082840236687
38,44,158,157,140,175,0.8
38,45,158,167,150,175,0.8571428571428571
38,46,158,168,154,172,0.8953488372093024
38,47,158,175,152,181,0.8397790055248618
38,48,158,174,156,176,0.8863636363636364
38,49,158,161,150,169,0.8875739644970414
38,50,158,169,150,177,0.847457627118644
39,40,170,166,156,180,0.8666666666666667
39,41,170,170,159,181,0.8784530386740331
39,42,170,164,155,179,0.8659217877094972
39,43,170,163,154,179,0.8603351955307262
39,44,170,157,149,178,0.8370786516853933
39,45,170,167,159,178,0.8932584269662921
39,46,170,168,158,180,0.8777777777777778
39,47,170,175,162,183,0.8852459016393442
39,48,170,174,160,184,0.8695652173913043
39,49,170,161,155,176,0.8806818181818182
39,50,170,169,157,182,0.8626373626373627
40,41,166,170,157,179,0.8770949720670391
40,42,166,164,148,182,0.8131868131868132
40,43,166,163,156,173,0.9017341040462428
40,44,166,157,149,174,0.8563218390804598
40,45,166,167,153,180,0.85
40,46,166,168,154,180,0.8555555555555555
40,47,166,175,161,180,0.8944444444444445
40,48,166,174,162,178,0.9101123595505618
40,49,166,161,144,183,0.7868852459016393
40,50,166,169,161,174,0.9252873563218391
41,42,170,164,158,176,0.8977272727272727
41,43,170,163,158,175,0.9028571428571428
41,44,170,157,151,176,0.8579545454545454
41,45,170,167,158,179,0.88268156424581
41,46,170,168,163,175,0.9314285714285714
41,47,170,175,161,184,0.875
41,48,170,174,165,179,0.9217877094972067
41,49,170,161,151,180,0.8388888888888889
41,50,170,169,159,180,0.8833333333333333
42,43,164,163,147,180,0.8166666666666667
42,44,164,157,148,173,0.8554913294797688
42,45,164,167,152,179,0.8491620111731844
42,46,164,168,154,178,0.8651685393258427
42,47,164,175,159,180,0.8833333333333333
42,48,164,174,155,183,0.8469945355191257
42,49,164,161,149,176,0.8465909090909091
42,50,164,169,151,182,0.8296703296703297
43,44,163,157,142,178,0.797752808988764
43,45,163,167,152,178,0.8539325842696629
43,46,163,168,155,176,0.8806818181818182
43,47,163,175,155,183,0.8469945355191257
43,48,163,174,161,176,0.9147727272727273
43,49,163,161,147,177,0.8305084745762712
43,50,163,169,153,179,0.8547486033519553
44,45,157,167,147,177,0.8305084745762712
44,46,157,168,148,177,0.8361581920903954
44,47,157,175,154,178,0.8651685393258427
44,48,157,174,148,183,0.8087431693989071
44,49,157,161,140,178,0.7865168539325843
44,50,157,169,149,177,0.8418079096045198
45,46,167,168,161,174,0.9252873563218391
45,47,167,175,158,184,0.8586956521739131
45,48,167,174,156,185,0.8432432432432433
45,49,167,161,151,177,0.8531073446327684
45,50,167,169,152,184,0.8260869565217391
46,47,168,175,159,184,0.8641304347826086
46,48,168,174,160,182,0.8791208791208791
46,49,168,161,153,176,0.8693181818181818
46,50,168,169,153,184,0.8315217391304348
47,48,175,174,163,186,0.8763440860215054
47,49,175,161,150,186,0.8064516129032258
47,50,175,169,162,182,0.8901098901098901
48,49,174,161,152,183,0.8306010928961749
48,50,174,169,162,181,0.8950276243093923
49,50,161,169,144,186,0.7741935483870968
