gene,appearance_count,appearance_rate,stability_class,total_runs
SCAF4,50,1.0000,iron-clad,50
TMEM35B,50,1.0000,iron-clad,50
WDR5B,50,1.0000,iron-clad,50
ZNF607,50,1.0000,iron-clad,50
FAM76B,50,1.0000,iron-clad,50
FCGRT,50,1.0000,iron-clad,50
FMN1,50,1.0000,iron-clad,50
PARVA,50,1.0000,iron-clad,50
PLCL2,50,1.0000,iron-clad,50
TRIQK,50,1.0000,iron-clad,50
CDK5,50,1.0000,iron-clad,50
GON7,50,1.0000,iron-clad,50
PAPPA,50,1.0000,iron-clad,50
UBASH3B,50,1.0000,iron-clad,50
ADPRS,50,1.0000,iron-clad,50
ATAD3A,50,1.0000,iron-clad,50
FGD2,50,1.0000,iron-clad,50
GLTP,50,1.0000,iron-clad,50
HAT1,50,1.0000,iron-clad,50
PPP1R14B,50,1.0000,iron-clad,50
PPP1R15B,50,1.0000,iron-clad,50
USB1,50,1.0000,iron-clad,50
BHLHE40,50,1.0000,iron-clad,50
CPTP,50,1.0000,iron-clad,50
GTF3C2,50,1.0000,iron-clad,50
HNRNPF,50,1.0000,iron-clad,50
KLF3,50,1.0000,iron-clad,50
KREMEN1,50,1.0000,iron-clad,50
NOP14,50,1.0000,iron-clad,50
SLC7A1,50,1.0000,iron-clad,50
GIMAP8,50,1.0000,iron-clad,50
IRS1,50,1.0000,iron-clad,50
PLPP3,50,1.0000,iron-clad,50
SLC25A27,50,1.0000,iron-clad,50
CENPK,50,1.0000,iron-clad,50
CNTNAP2,50,1.0000,iron-clad,50
DHRS13,50,1.0000,iron-clad,50
EGFL8,50,1.0000,iron-clad,50
KPTN,50,1.0000,iron-clad,50
LRRC55,50,1.0000,iron-clad,50
MROH6,50,1.0000,iron-clad,50
MTG1,50,1.0000,iron-clad,50
MXD1,50,1.0000,iron-clad,50
SLC23A1,50,1.0000,iron-clad,50
SLC25A25,50,1.0000,iron-clad,50
YOD1,50,1.0000,iron-clad,50
HEATR3,50,1.0000,iron-clad,50
MREG,50,1.0000,iron-clad,50
PLAU,50,1.0000,iron-clad,50
PRIM1,50,1.0000,iron-clad,50
CD99,50,1.0000,iron-clad,50
GATAD1,50,1.0000,iron-clad,50
GPX4,50,1.0000,iron-clad,50
ITPRIPL2,50,1.0000,iron-clad,50
KIAA1671,50,1.0000,iron-clad,50
KLF2,50,1.0000,iron-clad,50
LZTFL1,50,1.0000,iron-clad,50
MGST3,50,1.0000,iron-clad,50
MYO9A,50,1.0000,iron-clad,50
COG4,50,1.0000,iron-clad,50
NAA20,50,1.0000,iron-clad,50
NAP1L4,50,1.0000,iron-clad,50
RABGGTB,50,1.0000,iron-clad,50
SLC25A5,50,1.0000,iron-clad,50
UBE2D2,50,1.0000,iron-clad,50
MRPL13,50,1.0000,iron-clad,50
RAN,50,1.0000,iron-clad,50
RND1,50,1.0000,iron-clad,50
ZNF662,50,1.0000,iron-clad,50
ZPR1,50,1.0000,iron-clad,50
ACADM,50,1.0000,iron-clad,50
ACOT8,50,1.0000,iron-clad,50
C3orf80,50,1.0000,iron-clad,50
EGFL7,50,1.0000,iron-clad,50
PDXDC1,50,1.0000,iron-clad,50
FNBP1,50,1.0000,iron-clad,50
PITRM1,50,1.0000,iron-clad,50
ZBTB11,50,1.0000,iron-clad,50
EPS15L1,50,1.0000,iron-clad,50
MTBP,50,1.0000,iron-clad,50
PDLIM7,50,1.0000,iron-clad,50
POLRMT,50,1.0000,iron-clad,50
SLC25A37,50,1.0000,iron-clad,50
ZNF777,50,1.0000,iron-clad,50
CLCN3,50,1.0000,iron-clad,50
JMJD4,50,1.0000,iron-clad,50
MTRR,50,1.0000,iron-clad,50
NDUFA12,50,1.0000,iron-clad,50
NLRP10,50,1.0000,iron-clad,50
OTULIN,50,1.0000,iron-clad,50
POLR2E,50,1.0000,iron-clad,50
TBK1,50,1.0000,iron-clad,50
B3GNT3,50,1.0000,iron-clad,50
MLX,50,1.0000,iron-clad,50
TOR1B,50,1.0000,iron-clad,50
EDEM3,50,1.0000,iron-clad,50
GTF2E1,50,1.0000,iron-clad,50
IGFLR1,50,1.0000,iron-clad,50
MBNL3,50,1.0000,iron-clad,50
MORN2,50,1.0000,iron-clad,50
MRPL34,50,1.0000,iron-clad,50
NDST1,50,1.0000,iron-clad,50
SPACA4,50,1.0000,iron-clad,50
UBE2J2,50,1.0000,iron-clad,50
UNC13D,50,1.0000,iron-clad,50
USP16,50,1.0000,iron-clad,50
ZBTB7C,50,1.0000,iron-clad,50
BATF,50,1.0000,iron-clad,50
FBXW5,50,1.0000,iron-clad,50
GMPPA,50,1.0000,iron-clad,50
HES6,50,1.0000,iron-clad,50
MRPS33,50,1.0000,iron-clad,50
RPUSD1,50,1.0000,iron-clad,50
SH3BP1,50,1.0000,iron-clad,50
TNFSF9,50,1.0000,iron-clad,50
ABCA9,50,1.0000,iron-clad,50
FAM171B,50,1.0000,iron-clad,50
INMT,50,1.0000,iron-clad,50
MAMDC2,50,1.0000,iron-clad,50
PIK3C2G,50,1.0000,iron-clad,50
ADAM22,50,1.0000,iron-clad,50
CNTN4,50,1.0000,iron-clad,50
CNTNAP3B,50,1.0000,iron-clad,50
COL8A1,50,1.0000,iron-clad,50
DDAH1,50,1.0000,iron-clad,50
MYH11,50,1.0000,iron-clad,50
PLEKHG5,50,1.0000,iron-clad,50
SLC26A2,50,1.0000,iron-clad,50
HSP90B1,50,1.0000,iron-clad,50
SPNS1,50,1.0000,iron-clad,50
VWA3A,50,1.0000,iron-clad,50
AGAP2,50,1.0000,iron-clad,50
CC2D2B,50,1.0000,iron-clad,50
FOXRED1,50,1.0000,iron-clad,50
PHEX,50,1.0000,iron-clad,50
TDP1,50,1.0000,iron-clad,50
C1orf54,50,1.0000,iron-clad,50
CPNE1,50,1.0000,iron-clad,50
PTPRZ1,50,1.0000,iron-clad,50
TNKS2,50,1.0000,iron-clad,50
ABI3,50,1.0000,iron-clad,50
MYL12B,50,1.0000,iron-clad,50
PPM1N,50,1.0000,iron-clad,50
TNFRSF11B,50,1.0000,iron-clad,50
ABHD11,50,1.0000,iron-clad,50
CCDC122,50,1.0000,iron-clad,50
ECI2,50,1.0000,iron-clad,50
FZD1,50,1.0000,iron-clad,50
MOSPD2,50,1.0000,iron-clad,50
N4BP2L1,50,1.0000,iron-clad,50
PPP1R3B,50,1.0000,iron-clad,50
STAR,50,1.0000,iron-clad,50
TGFB1I1,50,1.0000,iron-clad,50
PRPF3,50,1.0000,iron-clad,50
ACOT1,50,1.0000,iron-clad,50
APOC1,50,1.0000,iron-clad,50
FADS2,50,1.0000,iron-clad,50
KRT77,50,1.0000,iron-clad,50
WFDC3,50,1.0000,iron-clad,50
GLDC,50,1.0000,iron-clad,50
HIF3A,50,1.0000,iron-clad,50
KRT18,50,1.0000,iron-clad,50
NR3C2,50,1.0000,iron-clad,50
TLCD4,50,1.0000,iron-clad,50
ACTR3,50,1.0000,iron-clad,50
ATP5PB,50,1.0000,iron-clad,50
COX7B,50,1.0000,iron-clad,50
ERP44,50,1.0000,iron-clad,50
FAM162A,50,1.0000,iron-clad,50
HAPSTR1,50,1.0000,iron-clad,50
HEATR6,50,1.0000,iron-clad,50
KPNA4,50,1.0000,iron-clad,50
OGFOD1,50,1.0000,iron-clad,50
PRDM2,50,1.0000,iron-clad,50
SFT2D3,50,1.0000,iron-clad,50
SNAPC3,50,1.0000,iron-clad,50
TP53BP1,50,1.0000,iron-clad,50
ACTR3B,50,1.0000,iron-clad,50
ARL6IP5,50,1.0000,iron-clad,50
BRD10,50,1.0000,iron-clad,50
DIDO1,50,1.0000,iron-clad,50
DLGAP4,50,1.0000,iron-clad,50
GAS7,50,1.0000,iron-clad,50
GCC2,50,1.0000,iron-clad,50
POMGNT1,50,1.0000,iron-clad,50
TCEA2,50,1.0000,iron-clad,50
CXCL13,50,1.0000,iron-clad,50
IL19,50,1.0000,iron-clad,50
ISG15,50,1.0000,iron-clad,50
KLHDC7B,50,1.0000,iron-clad,50
KRT16,50,1.0000,iron-clad,50
LRG1,50,1.0000,iron-clad,50
RTP4,50,1.0000,iron-clad,50
SACK1A,50,1.0000,iron-clad,50
TNIP3,50,1.0000,iron-clad,50
XDH,50,1.0000,iron-clad,50
KMT2B,50,1.0000,iron-clad,50
PLEKHG1,50,1.0000,iron-clad,50
TBL1X,50,1.0000,iron-clad,50
CFHR1,50,1.0000,iron-clad,50
PCDH19,50,1.0000,iron-clad,50
RADX,50,1.0000,iron-clad,50
RASSF9,50,1.0000,iron-clad,50
SEC14L5,50,1.0000,iron-clad,50
XG,50,1.0000,iron-clad,50
H3C7,50,1.0000,iron-clad,50
ITGB7,50,1.0000,iron-clad,50
SLC15A3,50,1.0000,iron-clad,50
TCOF1,50,1.0000,iron-clad,50
CD101,50,1.0000,iron-clad,50
ILRUN,50,1.0000,iron-clad,50
MTMR14,50,1.0000,iron-clad,50
USP39,50,1.0000,iron-clad,50
ADSS1,50,1.0000,iron-clad,50
CAVIN2,50,1.0000,iron-clad,50
CEP126,50,1.0000,iron-clad,50
EFNA5,50,1.0000,iron-clad,50
GPRC5B,50,1.0000,iron-clad,50
NEDD9,50,1.0000,iron-clad,50
NINJ1,50,1.0000,iron-clad,50
PIP4P2,50,1.0000,iron-clad,50
PPOX,50,1.0000,iron-clad,50
RORA,50,1.0000,iron-clad,50
STARD13,50,1.0000,iron-clad,50
ART3,50,1.0000,iron-clad,50
HMGCL,50,1.0000,iron-clad,50
ORMDL1,50,1.0000,iron-clad,50
PDCD4,50,1.0000,iron-clad,50
SPARC,50,1.0000,iron-clad,50
STAT5A,50,1.0000,iron-clad,50
TBC1D2B,50,1.0000,iron-clad,50
TM2D1,50,1.0000,iron-clad,50
TMEM204,50,1.0000,iron-clad,50
DEGS1,50,1.0000,iron-clad,50
DYNC1LI2,50,1.0000,iron-clad,50
USP24,50,1.0000,iron-clad,50
ACO2,50,1.0000,iron-clad,50
KRT14,50,1.0000,iron-clad,50
DUSP9,50,1.0000,iron-clad,50
MCM7,50,1.0000,iron-clad,50
TRIP4,50,1.0000,iron-clad,50
DONSON,50,1.0000,iron-clad,50
SCO1,50,1.0000,iron-clad,50
THEMIS2,50,1.0000,iron-clad,50
ALG1,50,1.0000,iron-clad,50
C6orf47,50,1.0000,iron-clad,50
HLA-DMB,50,1.0000,iron-clad,50
IL15,50,1.0000,iron-clad,50
MVP,50,1.0000,iron-clad,50
MYO5A,50,1.0000,iron-clad,50
TIMM50,50,1.0000,iron-clad,50
WBP1L,50,1.0000,iron-clad,50
YIF1A,50,1.0000,iron-clad,50
ZNF341,50,1.0000,iron-clad,50
ALOX12,50,1.0000,iron-clad,50
EVI2A,50,1.0000,iron-clad,50
BRK1,50,1.0000,iron-clad,50
MRM2,50,1.0000,iron-clad,50
WNT10A,50,1.0000,iron-clad,50
DCLRE1B,50,1.0000,iron-clad,50
HOOK1,50,1.0000,iron-clad,50
RALB,50,1.0000,iron-clad,50
STEAP3,50,1.0000,iron-clad,50
AHCYL2,50,1.0000,iron-clad,50
ANKRD10,50,1.0000,iron-clad,50
ATP8B4,50,1.0000,iron-clad,50
CCN2,50,1.0000,iron-clad,50
CD1A,50,1.0000,iron-clad,50
CD248,50,1.0000,iron-clad,50
CENPV,50,1.0000,iron-clad,50
CFAP36,50,1.0000,iron-clad,50
CPLANE1,50,1.0000,iron-clad,50
DIRAS3,50,1.0000,iron-clad,50
DYNC1I1,50,1.0000,iron-clad,50
ENPP1,50,1.0000,iron-clad,50
ENPP3,50,1.0000,iron-clad,50
EPHB1,50,1.0000,iron-clad,50
FBP1,50,1.0000,iron-clad,50
FNDC3A,50,1.0000,iron-clad,50
IFT172,50,1.0000,iron-clad,50
IFT27,50,1.0000,iron-clad,50
KCNMA1,50,1.0000,iron-clad,50
MAN1B1,50,1.0000,iron-clad,50
NFATC1,50,1.0000,iron-clad,50
PARVB,50,1.0000,iron-clad,50
PHACTR3,50,1.0000,iron-clad,50
PKIB,50,1.0000,iron-clad,50
PRB3,50,1.0000,iron-clad,50
RGS22,50,1.0000,iron-clad,50
SGCD,50,1.0000,iron-clad,50
SOX10,50,1.0000,iron-clad,50
SSC5D,50,1.0000,iron-clad,50
TIMP4,50,1.0000,iron-clad,50
TRAM2,50,1.0000,iron-clad,50
ZBTB37,50,1.0000,iron-clad,50
BRD4,50,1.0000,iron-clad,50
CINP,50,1.0000,iron-clad,50
MRFAP1,50,1.0000,iron-clad,50
ST6GALNAC6,50,1.0000,iron-clad,50
TRIT1,50,1.0000,iron-clad,50
USP7,50,1.0000,iron-clad,50
BHMT2,50,1.0000,iron-clad,50
DHRS3,50,1.0000,iron-clad,50
KMT2D,50,1.0000,iron-clad,50
OSGEPL1,50,1.0000,iron-clad,50
RBM4B,50,1.0000,iron-clad,50
S1PR1,50,1.0000,iron-clad,50
ZNF395,50,1.0000,iron-clad,50
GOLGA4,50,1.0000,iron-clad,50
NAXD,50,1.0000,iron-clad,50
PAICS,50,1.0000,iron-clad,50
SNRPB2,50,1.0000,iron-clad,50
UBAP1L,50,1.0000,iron-clad,50
AKR1B1,50,1.0000,iron-clad,50
CAPN7,50,1.0000,iron-clad,50
COL15A1,50,1.0000,iron-clad,50
KCNB1,50,1.0000,iron-clad,50
MADD,50,1.0000,iron-clad,50
PPP2R5E,50,1.0000,iron-clad,50
TRIM68,50,1.0000,iron-clad,50
C6,50,1.0000,iron-clad,50
CEP97,50,1.0000,iron-clad,50
METAP1D,50,1.0000,iron-clad,50
TTC14,50,1.0000,iron-clad,50
UGT2B28,50,1.0000,iron-clad,50
CCNDBP1,50,1.0000,iron-clad,50
CDCA7L,50,1.0000,iron-clad,50
SECISBP2L,50,1.0000,iron-clad,50
ST3GAL6,50,1.0000,iron-clad,50
BEX2,50,1.0000,iron-clad,50
CYSLTR1,50,1.0000,iron-clad,50
IFT81,50,1.0000,iron-clad,50
PAIP1,50,1.0000,iron-clad,50
PDLIM2,50,1.0000,iron-clad,50
PEX5,50,1.0000,iron-clad,50
RIOK2,50,1.0000,iron-clad,50
ABLIM3,50,1.0000,iron-clad,50
FGD5,50,1.0000,iron-clad,50
FGF2,50,1.0000,iron-clad,50
FZD7,50,1.0000,iron-clad,50
PIK3R1,50,1.0000,iron-clad,50
RBMS3,50,1.0000,iron-clad,50
SYNPO2,50,1.0000,iron-clad,50
AKAP12,50,1.0000,iron-clad,50
C8orf88,50,1.0000,iron-clad,50
CAMSAP3,50,1.0000,iron-clad,50
DAAM2,50,1.0000,iron-clad,50
DPYSL3,50,1.0000,iron-clad,50
DTX4,50,1.0000,iron-clad,50
SHC4,50,1.0000,iron-clad,50
AGAP9,50,1.0000,iron-clad,50
CA3,50,1.0000,iron-clad,50
CBX7,50,1.0000,iron-clad,50
EFNB2,50,1.0000,iron-clad,50
FAT3,50,1.0000,iron-clad,50
KCNAB1,50,1.0000,iron-clad,50
KLRG2,50,1.0000,iron-clad,50
OLFML3,50,1.0000,iron-clad,50
PALM,50,1.0000,iron-clad,50
PGR,50,1.0000,iron-clad,50
S100A1,50,1.0000,iron-clad,50
SAMD4A,50,1.0000,iron-clad,50
TBC1D24,50,1.0000,iron-clad,50
ADGRL3,50,1.0000,iron-clad,50
PIP,50,1.0000,iron-clad,50
SCIN,50,1.0000,iron-clad,50
SP8,50,1.0000,iron-clad,50
STUM,50,1.0000,iron-clad,50
TMEM255A,50,1.0000,iron-clad,50
CRAT,50,1.0000,iron-clad,50
DIXDC1,50,1.0000,iron-clad,50
FA2H,50,1.0000,iron-clad,50
HS3ST6,50,1.0000,iron-clad,50
TNMD,50,1.0000,iron-clad,50
ZNF91,50,1.0000,iron-clad,50
AKAP1,50,1.0000,iron-clad,50
FRYL,50,1.0000,iron-clad,50
KAT6B,50,1.0000,iron-clad,50
PGRMC2,50,1.0000,iron-clad,50
SNX14,50,1.0000,iron-clad,50
ZNF507,50,1.0000,iron-clad,50
CCDC152,50,1.0000,iron-clad,50
FLNB,50,1.0000,iron-clad,50
KIF13A,50,1.0000,iron-clad,50
PPP3CC,50,1.0000,iron-clad,50
PTPRF,50,1.0000,iron-clad,50
RNF146,50,1.0000,iron-clad,50
SCARB2,50,1.0000,iron-clad,50
ADAM8,50,1.0000,iron-clad,50
BOK,50,1.0000,iron-clad,50
CBX2,50,1.0000,iron-clad,50
MFHAS1,50,1.0000,iron-clad,50
P2RY2,50,1.0000,iron-clad,50
SERPINB13,50,1.0000,iron-clad,50
UBD,50,1.0000,iron-clad,50
FAN1,50,1.0000,iron-clad,50
NHLH1,50,1.0000,iron-clad,50
TMEM101,50,1.0000,iron-clad,50
MTMR6,50,1.0000,iron-clad,50
SAFB,50,1.0000,iron-clad,50
TCF3,50,1.0000,iron-clad,50
AGAP1,50,1.0000,iron-clad,50
APMAP,50,1.0000,iron-clad,50
CSRP1,50,1.0000,iron-clad,50
DDAH2,50,1.0000,iron-clad,50
EBF3,50,1.0000,iron-clad,50
FAM107A,50,1.0000,iron-clad,50
PTCH1,50,1.0000,iron-clad,50
RASL12,50,1.0000,iron-clad,50
C2orf68,50,1.0000,iron-clad,50
MCOLN3,50,1.0000,iron-clad,50
PDK3,50,1.0000,iron-clad,50
PLA2R1,50,1.0000,iron-clad,50
SIK1,50,1.0000,iron-clad,50
BRWD3,50,1.0000,iron-clad,50
CCDC8,50,1.0000,iron-clad,50
DZIP3,50,1.0000,iron-clad,50
NECTIN3,50,1.0000,iron-clad,50
RBM24,50,1.0000,iron-clad,50
RSPO1,50,1.0000,iron-clad,50
TADA2A,50,1.0000,iron-clad,50
ZNF709,50,1.0000,iron-clad,50
GADD45G,50,1.0000,iron-clad,50
SNX21,50,1.0000,iron-clad,50
SYNDIG1,50,1.0000,iron-clad,50
TANC1,50,1.0000,iron-clad,50
TENT4A,50,1.0000,iron-clad,50
TGFBRAP1,50,1.0000,iron-clad,50
CCNI,50,1.0000,iron-clad,50
CTDSPL,50,1.0000,iron-clad,50
FAM120AOS,50,1.0000,iron-clad,50
RBL2,50,1.0000,iron-clad,50
SH3D19,50,1.0000,iron-clad,50
SH3KBP1,50,1.0000,iron-clad,50
SNRK,50,1.0000,iron-clad,50
TGOLN2,50,1.0000,iron-clad,50
VEGFB,50,1.0000,iron-clad,50
ZNF106,50,1.0000,iron-clad,50
ZNF490,50,1.0000,iron-clad,50
ASB8,50,1.0000,iron-clad,50
RYBP,50,1.0000,iron-clad,50
SEPTIN7,50,1.0000,iron-clad,50
SP3,50,1.0000,iron-clad,50
TATDN1,50,1.0000,iron-clad,50
BTF3L4,50,1.0000,iron-clad,50
CACYBP,50,1.0000,iron-clad,50
EIF1AX,50,1.0000,iron-clad,50
HSPA5,50,1.0000,iron-clad,50
KDM5C,50,1.0000,iron-clad,50
NDUFB4,50,1.0000,iron-clad,50
PWP1,50,1.0000,iron-clad,50
SCYL3,50,1.0000,iron-clad,50
SFT2D1,50,1.0000,iron-clad,50
TAOK1,50,1.0000,iron-clad,50
TRIM13,50,1.0000,iron-clad,50
USP3,50,1.0000,iron-clad,50
C12orf75,50,1.0000,iron-clad,50
CKAP2L,50,1.0000,iron-clad,50
FZD5,50,1.0000,iron-clad,50
POLE2,50,1.0000,iron-clad,50
PPIF,50,1.0000,iron-clad,50
SULT2B1,50,1.0000,iron-clad,50
UBE2C,50,1.0000,iron-clad,50
CCL2,50,1.0000,iron-clad,50
CCL3L3,50,1.0000,iron-clad,50
FHIP1A,50,1.0000,iron-clad,50
FPR3,50,1.0000,iron-clad,50
PRMT6,50,1.0000,iron-clad,50
RAB38,50,1.0000,iron-clad,50
SPIN4,50,1.0000,iron-clad,50
STAT1,50,1.0000,iron-clad,50
TOM1,50,1.0000,iron-clad,50
CD81,50,1.0000,iron-clad,50
MACIR,50,1.0000,iron-clad,50
MIB1,50,1.0000,iron-clad,50
PWWP3A,50,1.0000,iron-clad,50
SERINC1,50,1.0000,iron-clad,50
WDFY3,50,1.0000,iron-clad,50
CHAC2,50,1.0000,iron-clad,50
HS3ST3A1,50,1.0000,iron-clad,50
IFIT3,50,1.0000,iron-clad,50
ISG20,50,1.0000,iron-clad,50
IVL,50,1.0000,iron-clad,50
NOD2,50,1.0000,iron-clad,50
SELE,50,1.0000,iron-clad,50
TTC9,50,1.0000,iron-clad,50
COA5,50,1.0000,iron-clad,50
DCAF8,50,1.0000,iron-clad,50
ECSCR,50,1.0000,iron-clad,50
GLG1,50,1.0000,iron-clad,50
HYI,50,1.0000,iron-clad,50
KDM5A,50,1.0000,iron-clad,50
SH3RF1,50,1.0000,iron-clad,50
TBRG1,50,1.0000,iron-clad,50
WEE1,50,1.0000,iron-clad,50
WLS,50,1.0000,iron-clad,50
ZEB1,50,1.0000,iron-clad,50
ZNF251,50,1.0000,iron-clad,50
ZNF418,50,1.0000,iron-clad,50
DCAF11,50,1.0000,iron-clad,50
DNLZ,50,1.0000,iron-clad,50
ELMO3,50,1.0000,iron-clad,50
SLC51A,50,1.0000,iron-clad,50
MYH9,50,1.0000,iron-clad,50
NAXE,50,1.0000,iron-clad,50
POP5,50,1.0000,iron-clad,50
USP43,50,1.0000,iron-clad,50
CKS1B,50,1.0000,iron-clad,50
COX5A,50,1.0000,iron-clad,50
HIRA,50,1.0000,iron-clad,50
JPT1,50,1.0000,iron-clad,50
TEX264,50,1.0000,iron-clad,50
VSIG2,50,1.0000,iron-clad,50
CCM2,50,1.0000,iron-clad,50
ELF3,50,1.0000,iron-clad,50
JAML,50,1.0000,iron-clad,50
KIF21B,50,1.0000,iron-clad,50
NLRC3,50,1.0000,iron-clad,50
SLC47A2,50,1.0000,iron-clad,50
ERC2,50,1.0000,iron-clad,50
SLC4A11,50,1.0000,iron-clad,50
TFRC,50,1.0000,iron-clad,50
TICAM1,50,1.0000,iron-clad,50
VKORC1,50,1.0000,iron-clad,50
ZNF366,50,1.0000,iron-clad,50
ABCA3,50,1.0000,iron-clad,50
FNIP2,50,1.0000,iron-clad,50
GLUD1,50,1.0000,iron-clad,50
MARVELD1,50,1.0000,iron-clad,50
PTPRU,50,1.0000,iron-clad,50
RGPD6,50,1.0000,iron-clad,50
AGO3,50,1.0000,iron-clad,50
GLCCI1,50,1.0000,iron-clad,50
HGSNAT,50,1.0000,iron-clad,50
PPFIBP1,50,1.0000,iron-clad,50
PRKAB2,50,1.0000,iron-clad,50
RMP64,50,1.0000,iron-clad,50
TAF1,50,1.0000,iron-clad,50
GAB2,50,1.0000,iron-clad,50
RMDN1,50,1.0000,iron-clad,50
TSKU,50,1.0000,iron-clad,50
VPS13C,50,1.0000,iron-clad,50
ANKS1A,50,1.0000,iron-clad,50
BRPF3,50,1.0000,iron-clad,50
RCHY1,50,1.0000,iron-clad,50
SDHD,50,1.0000,iron-clad,50
TCP11L1,50,1.0000,iron-clad,50
TMEM214,50,1.0000,iron-clad,50
BTNL9,50,1.0000,iron-clad,50
CFH,50,1.0000,iron-clad,50
DMD,50,1.0000,iron-clad,50
MEOX2,50,1.0000,iron-clad,50
PECR,50,1.0000,iron-clad,50
ZNF652,50,1.0000,iron-clad,50
BCL2L12,50,1.0000,iron-clad,50
GLA,50,1.0000,iron-clad,50
ITPRIP,50,1.0000,iron-clad,50
NOC4L,50,1.0000,iron-clad,50
SACK1G,50,1.0000,iron-clad,50
SLC35B1,50,1.0000,iron-clad,50
ACTN1,50,1.0000,iron-clad,50
METTL23,50,1.0000,iron-clad,50
RPL32,50,1.0000,iron-clad,50
TESC,50,1.0000,iron-clad,50
CD46,50,1.0000,iron-clad,50
CDNF,50,1.0000,iron-clad,50
FSBP,50,1.0000,iron-clad,50
NR5A2,50,1.0000,iron-clad,50
PER2,50,1.0000,iron-clad,50
RWDD3,50,1.0000,iron-clad,50
ARHGEF25,50,1.0000,iron-clad,50
DAB2IP,50,1.0000,iron-clad,50
GTF3C4,50,1.0000,iron-clad,50
RBM25,50,1.0000,iron-clad,50
SMAD1,50,1.0000,iron-clad,50
ZDHHC3,50,1.0000,iron-clad,50
CD44,50,1.0000,iron-clad,50
CLIP4,50,1.0000,iron-clad,50
DRC3,50,1.0000,iron-clad,50
ERO1B,50,1.0000,iron-clad,50
LZIC,50,1.0000,iron-clad,50
PAQR3,50,1.0000,iron-clad,50
WNT5B,50,1.0000,iron-clad,50
ZIK1,50,1.0000,iron-clad,50
ATP5PD,50,1.0000,iron-clad,50
KCMF1,50,1.0000,iron-clad,50
MRPS14,50,1.0000,iron-clad,50
PSME4,50,1.0000,iron-clad,50
SPPL2A,50,1.0000,iron-clad,50
SRRD,50,1.0000,iron-clad,50
SSBP1,50,1.0000,iron-clad,50
ADAM23,50,1.0000,iron-clad,50
ALOX12B,50,1.0000,iron-clad,50
APOL1,50,1.0000,iron-clad,50
CCNB1,50,1.0000,iron-clad,50
CRCT1,50,1.0000,iron-clad,50
CYP24A1,50,1.0000,iron-clad,50
GDPD3,50,1.0000,iron-clad,50
GRHL3,50,1.0000,iron-clad,50
GZMA,50,1.0000,iron-clad,50
IFI44L,50,1.0000,iron-clad,50
IFIT1,50,1.0000,iron-clad,50
IL36A,50,1.0000,iron-clad,50
KIF4A,50,1.0000,iron-clad,50
KLK10,50,1.0000,iron-clad,50
PCP4L1,50,1.0000,iron-clad,50
PDZK1IP1,50,1.0000,iron-clad,50
SERPINA3,50,1.0000,iron-clad,50
ADAM33,50,1.0000,iron-clad,50
ANKRD36B,50,1.0000,iron-clad,50
APOE,50,1.0000,iron-clad,50
CYBRD1,50,1.0000,iron-clad,50
GLMP,50,1.0000,iron-clad,50
ITGA9,50,1.0000,iron-clad,50
SLC47A1,50,1.0000,iron-clad,50
SPATA6,50,1.0000,iron-clad,50
CCDC85A,50,1.0000,iron-clad,50
EIF4E3,50,1.0000,iron-clad,50
SMARCA1,50,1.0000,iron-clad,50
SUOX,50,1.0000,iron-clad,50
TMEM91,50,1.0000,iron-clad,50
CEACAM19,50,1.0000,iron-clad,50
DDX39A,50,1.0000,iron-clad,50
NAT1,50,1.0000,iron-clad,50
SLC28A3,50,1.0000,iron-clad,50
CBLC,50,1.0000,iron-clad,50
CD48,50,1.0000,iron-clad,50
CMKLR2,50,1.0000,iron-clad,50
CXCR6,50,1.0000,iron-clad,50
DCUN1D3,50,1.0000,iron-clad,50
DLX5,50,1.0000,iron-clad,50
HSPBP1,50,1.0000,iron-clad,50
MAPKAPK3,50,1.0000,iron-clad,50
TMPRSS13,50,1.0000,iron-clad,50
ADAMDEC1,50,1.0000,iron-clad,50
CCL20,50,1.0000,iron-clad,50
CXCL1,50,1.0000,iron-clad,50
GZMB,50,1.0000,iron-clad,50
IGFL1,50,1.0000,iron-clad,50
KLK6,50,1.0000,iron-clad,50
LCN2,50,1.0000,iron-clad,50
PRSS27,50,1.0000,iron-clad,50
AKR1B10,50,1.0000,iron-clad,50
ATP12A,50,1.0000,iron-clad,50
CXCL8,50,1.0000,iron-clad,50
DEFB4B,50,1.0000,iron-clad,50
IL36G,50,1.0000,iron-clad,50
OASL,50,1.0000,iron-clad,50
RHCG,50,1.0000,iron-clad,50
S100A12,50,1.0000,iron-clad,50
S100A9,50,1.0000,iron-clad,50
SERPINB3,50,1.0000,iron-clad,50
SERPINB4,50,1.0000,iron-clad,50
TCN1,50,1.0000,iron-clad,50
TMPRSS11D,50,1.0000,iron-clad,50
ARSF,50,1.0000,iron-clad,50
CD274,50,1.0000,iron-clad,50
CHI3L2,50,1.0000,iron-clad,50
CHRNA9,50,1.0000,iron-clad,50
CXCL10,50,1.0000,iron-clad,50
GDA,50,1.0000,iron-clad,50
HYAL4,50,1.0000,iron-clad,50
KLK9,50,1.0000,iron-clad,50
KYNU,50,1.0000,iron-clad,50
LTF,50,1.0000,iron-clad,50
PLA2G4D,50,1.0000,iron-clad,50
S100A7A,50,1.0000,iron-clad,50
SLC26A9,50,1.0000,iron-clad,50
